"state_alpha","GEOID","crop","yield_prediction","drought_prediction"
"WA","53013","BARLEY",1,1
"WA","53013","WHEAT",1,1
"WA","53023","BARLEY",1,1
"WA","53023","WHEAT",1,1
"WA","53043","BARLEY",1,1
"WA","53043","WHEAT",1,1
"WA","53063","BARLEY",1,1
"WA","53063","WHEAT",1,1
"WA","53075","BARLEY",1,1
"WA","53075","WHEAT",1,1
"WY","56003","BARLEY",1,1
"WY","56003","SUGARBEETS",1,NA
"WY","56029","BARLEY",1,1
"WY","56029","SUGARBEETS",1,NA
"WY","56043","BARLEY",1,1
"WY","56043","SUGARBEETS",1,NA
"AL","01009","CORN",1,NA
"AL","01009","SOYBEANS",1,1
"AL","01035","CORN",1,1
"AL","01035","COTTON",1,1
"AL","01043","CORN",1,1
"AL","01043","SOYBEANS",1,1
"AL","01049","CORN",1,1
"AL","01049","SOYBEANS",1,1
"AL","01051","CORN",1,1
"AL","01051","COTTON",1,1
"AL","01057","CORN",1,1
"AL","01057","SOYBEANS",1,1
"AL","01071","CORN",1,1
"AL","01071","SOYBEANS",1,1
"AL","01095","CORN",1,1
"AL","01095","SOYBEANS",1,1
"AL","01103","CORN",1,1
"AL","01103","SOYBEANS",1,1
"AR","05063","CORN",1,1
"AR","05063","SOYBEANS",1,1
"AR","05121","CORN",1,NA
"AR","05121","SOYBEANS",1,NA
"AR","05145","CORN",1,1
"AR","05145","SOYBEANS",1,1
"CA","06021","CORN",1,1
"CA","06021","WHEAT",1,1
"CA","06095","CORN",1,1
"CA","06095","WHEAT",1,1
"CA","06101","CORN",1,1
"CA","06101","WHEAT",1,1
"CA","06113","CORN",1,1
"CA","06113","WHEAT",1,1
"CO","08001","CORN",1,1
"CO","08001","WHEAT",1,1
"CO","08013","CORN",1,1
"CO","08013","SUGARBEETS",1,NA
"CO","08017","CORN",1,1
"CO","08017","WHEAT",1,1
"CO","08039","CORN",1,1
"CO","08039","WHEAT",1,1
"CO","08063","CORN",1,1
"CO","08063","WHEAT",1,1
"CO","08069","CORN",1,NA
"CO","08069","SUGARBEETS",1,NA
"CO","08073","CORN",1,1
"CO","08073","WHEAT",1,1
"CO","08087","CORN",1,1
"CO","08087","WHEAT",1,1
"DE","10001","CORN",1,1
"DE","10001","SOYBEANS",1,1
"DE","10003","CORN",1,1
"DE","10003","SOYBEANS",1,1
"GA","13015","CORN",1,NA
"GA","13015","SOYBEANS",1,NA
"GA","13055","CORN",1,NA
"GA","13055","SOYBEANS",1,1
"GA","13147","CORN",1,1
"GA","13147","WHEAT",1,1
"GA","13167","CORN",1,1
"GA","13167","SOYBEANS",1,1
"GA","13185","CORN",1,1
"GA","13185","PEANUTS",1,1
"GA","13303","CORN",1,1
"GA","13303","PEANUTS",1,1
"ID","16075","CORN",1,NA
"ID","16075","WHEAT",1,1
"IL","17029","CORN",1,1
"IL","17029","SOYBEANS",1,1
"IL","17039","CORN",1,1
"IL","17039","SOYBEANS",1,NA
"IL","17041","CORN",1,1
"IL","17041","SOYBEANS",1,1
"IL","17063","CORN",1,1
"IL","17063","SOYBEANS",1,1
"IL","17071","CORN",1,1
"IL","17071","SOYBEANS",1,NA
"IL","17085","CORN",1,1
"IL","17085","SOYBEANS",1,1
"IL","17087","CORN",1,1
"IL","17087","SOYBEANS",1,1
"IL","17093","CORN",1,1
"IL","17093","SOYBEANS",1,1
"IL","17107","CORN",1,1
"IL","17107","SOYBEANS",1,1
"IL","17109","CORN",1,1
"IL","17109","SOYBEANS",1,NA
"IL","17115","CORN",1,1
"IL","17115","SOYBEANS",1,1
"IL","17131","CORN",1,1
"IL","17131","SOYBEANS",1,1
"IL","17139","CORN",1,1
"IL","17139","SOYBEANS",1,1
"IL","17147","CORN",1,1
"IL","17147","SOYBEANS",1,NA
"IL","17155","CORN",1,1
"IL","17155","SOYBEANS",1,1
"IL","17157","CORN",1,1
"IL","17157","SOYBEANS",1,1
"IL","17161","CORN",1,1
"IL","17161","SOYBEANS",1,1
"IL","17175","CORN",1,1
"IL","17175","SOYBEANS",1,1
"IL","17187","CORN",1,1
"IL","17187","SOYBEANS",1,NA
"IL","17199","CORN",1,1
"IL","17199","SOYBEANS",1,1
"IN","18007","CORN",1,1
"IN","18007","SOYBEANS",1,NA
"IN","18009","CORN",1,1
"IN","18009","SOYBEANS",1,NA
"IN","18029","CORN",1,1
"IN","18029","SOYBEANS",1,1
"IN","18041","CORN",1,1
"IN","18041","SOYBEANS",1,1
"IN","18045","CORN",1,1
"IN","18045","SOYBEANS",1,NA
"IN","18055","CORN",1,1
"IN","18055","SOYBEANS",1,1
"IN","18073","CORN",1,1
"IN","18073","SOYBEANS",1,NA
"IN","18077","CORN",1,1
"IN","18077","SOYBEANS",1,1
"IN","18093","CORN",1,1
"IN","18093","SOYBEANS",1,1
"IN","18097","CORN",1,1
"IN","18097","SOYBEANS",1,1
"IN","18101","CORN",1,1
"IN","18101","SOYBEANS",1,1
"IN","18105","CORN",1,1
"IN","18105","SOYBEANS",1,1
"IN","18109","CORN",1,1
"IN","18109","SOYBEANS",1,1
"IN","18111","CORN",1,1
"IN","18111","SOYBEANS",1,NA
"IN","18117","CORN",1,1
"IN","18117","SOYBEANS",1,1
"IN","18121","CORN",1,1
"IN","18121","SOYBEANS",1,NA
"IN","18123","CORN",1,1
"IN","18123","SOYBEANS",1,1
"IN","18125","CORN",1,1
"IN","18125","SOYBEANS",1,1
"IN","18131","CORN",1,1
"IN","18131","SOYBEANS",1,1
"IN","18133","CORN",1,1
"IN","18133","SOYBEANS",1,1
"IN","18143","CORN",1,1
"IN","18143","SOYBEANS",1,1
"IN","18161","CORN",1,1
"IN","18161","SOYBEANS",1,1
"IN","18165","CORN",1,1
"IN","18165","SOYBEANS",1,1
"IN","18167","CORN",1,1
"IN","18167","SOYBEANS",1,1
"IN","18171","CORN",1,1
"IN","18171","SOYBEANS",1,NA
"IA","19001","CORN",1,1
"IA","19001","SOYBEANS",1,1
"IA","19003","CORN",1,1
"IA","19003","SOYBEANS",1,1
"IA","19007","CORN",1,1
"IA","19007","SOYBEANS",1,1
"IA","19013","CORN",1,1
"IA","19013","SOYBEANS",1,1
"IA","19021","CORN",1,1
"IA","19021","SOYBEANS",1,1
"IA","19023","CORN",1,1
"IA","19023","SOYBEANS",1,1
"IA","19025","CORN",1,1
"IA","19025","SOYBEANS",1,1
"IA","19027","CORN",1,1
"IA","19027","SOYBEANS",1,1
"IA","19029","CORN",1,1
"IA","19029","SOYBEANS",1,1
"IA","19031","CORN",1,1
"IA","19031","SOYBEANS",1,1
"IA","19035","CORN",1,1
"IA","19035","SOYBEANS",1,1
"IA","19039","CORN",1,1
"IA","19039","SOYBEANS",1,1
"IA","19041","CORN",1,1
"IA","19041","SOYBEANS",1,1
"IA","19047","CORN",1,1
"IA","19047","SOYBEANS",1,1
"IA","19049","CORN",1,1
"IA","19049","SOYBEANS",1,1
"IA","19053","CORN",1,1
"IA","19053","SOYBEANS",1,1
"IA","19057","CORN",1,1
"IA","19057","SOYBEANS",1,NA
"IA","19059","CORN",1,1
"IA","19059","SOYBEANS",1,1
"IA","19063","CORN",1,1
"IA","19063","SOYBEANS",1,1
"IA","19069","CORN",1,1
"IA","19069","SOYBEANS",1,1
"IA","19071","CORN",1,1
"IA","19071","SOYBEANS",1,1
"IA","19075","CORN",1,1
"IA","19075","SOYBEANS",1,1
"IA","19077","CORN",1,1
"IA","19077","SOYBEANS",1,1
"IA","19079","CORN",1,1
"IA","19079","SOYBEANS",1,1
"IA","19081","CORN",1,1
"IA","19081","SOYBEANS",1,1
"IA","19083","CORN",1,1
"IA","19083","SOYBEANS",1,1
"IA","19085","CORN",1,1
"IA","19085","SOYBEANS",1,1
"IA","19091","CORN",1,1
"IA","19091","SOYBEANS",1,1
"IA","19093","CORN",1,1
"IA","19093","SOYBEANS",1,1
"IA","19101","CORN",1,1
"IA","19101","SOYBEANS",1,1
"IA","19107","CORN",1,1
"IA","19107","SOYBEANS",1,1
"IA","19109","CORN",1,NA
"IA","19109","SOYBEANS",1,1
"IA","19111","CORN",1,1
"IA","19111","SOYBEANS",1,1
"IA","19115","CORN",1,1
"IA","19115","SOYBEANS",1,1
"IA","19117","CORN",1,1
"IA","19117","SOYBEANS",1,1
"IA","19121","CORN",1,1
"IA","19121","SOYBEANS",1,1
"IA","19123","CORN",1,1
"IA","19123","SOYBEANS",1,1
"IA","19125","CORN",1,1
"IA","19125","SOYBEANS",1,1
"IA","19127","CORN",1,1
"IA","19127","SOYBEANS",1,1
"IA","19129","CORN",1,1
"IA","19129","SOYBEANS",1,1
"IA","19131","CORN",1,1
"IA","19131","SOYBEANS",1,1
"IA","19133","CORN",1,1
"IA","19133","SOYBEANS",1,1
"IA","19135","CORN",1,1
"IA","19135","SOYBEANS",1,1
"IA","19137","CORN",1,1
"IA","19137","SOYBEANS",1,1
"IA","19143","CORN",1,NA
"IA","19143","SOYBEANS",1,1
"IA","19145","CORN",1,1
"IA","19145","SOYBEANS",1,1
"IA","19147","CORN",1,1
"IA","19147","SOYBEANS",1,1
"IA","19151","CORN",1,1
"IA","19151","SOYBEANS",1,1
"IA","19153","CORN",1,1
"IA","19153","SOYBEANS",1,1
"IA","19155","CORN",1,1
"IA","19155","SOYBEANS",1,1
"IA","19159","CORN",1,1
"IA","19159","SOYBEANS",1,1
"IA","19161","CORN",1,1
"IA","19161","SOYBEANS",1,1
"IA","19173","CORN",1,1
"IA","19173","SOYBEANS",1,1
"IA","19179","CORN",1,1
"IA","19179","SOYBEANS",1,1
"IA","19181","CORN",1,1
"IA","19181","SOYBEANS",1,1
"IA","19185","CORN",1,1
"IA","19185","SOYBEANS",1,1
"IA","19187","CORN",1,1
"IA","19187","SOYBEANS",1,1
"IA","19189","CORN",1,1
"IA","19189","SOYBEANS",1,1
"IA","19193","CORN",1,1
"IA","19193","SOYBEANS",1,1
"IA","19197","CORN",1,1
"IA","19197","SOYBEANS",1,1
"KS","20007","CORN",1,1
"KS","20007","WHEAT",1,1
"KS","20043","CORN",1,1
"KS","20043","SOYBEANS",1,1
"KS","20103","CORN",1,1
"KS","20103","WHEAT",1,NA
"KS","20137","CORN",1,1
"KS","20137","WHEAT",1,1
"KS","20179","CORN",1,1
"KS","20179","WHEAT",1,1
"KS","20187","CORN",1,1
"KS","20187","WHEAT",1,1
"KS","20199","CORN",1,1
"KS","20199","WHEAT",1,1
"KY","21003","CORN",1,1
"KY","21003","TOBACCO",1,NA
"KY","21023","CORN",1,1
"KY","21023","TOBACCO",1,NA
"KY","21029","CORN",1,1
"KY","21029","SOYBEANS",1,1
"KY","21031","CORN",1,1
"KY","21031","SOYBEANS",1,1
"KY","21045","CORN",1,1
"KY","21045","SOYBEANS",1,1
"KY","21053","CORN",1,1
"KY","21053","TOBACCO",1,NA
"KY","21061","CORN",1,1
"KY","21061","SOYBEANS",1,1
"KY","21065","CORN",1,NA
"KY","21065","SOYBEANS",1,NA
"KY","21079","CORN",1,1
"KY","21079","TOBACCO",1,NA
"KY","21091","CORN",1,1
"KY","21091","SOYBEANS",1,NA
"KY","21135","CORN",1,1
"KY","21135","SOYBEANS",1,1
"KY","21139","CORN",1,1
"KY","21139","SOYBEANS",1,1
"KY","21151","CORN",1,1
"KY","21151","TOBACCO",1,NA
"KY","21173","CORN",1,1
"KY","21173","TOBACCO",1,NA
"KY","21181","CORN",1,1
"KY","21181","TOBACCO",1,NA
"KY","21203","CORN",1,NA
"KY","21203","TOBACCO",1,NA
"KY","21207","CORN",1,1
"KY","21207","SOYBEANS",1,1
"KY","21215","CORN",1,1
"KY","21215","SOYBEANS",1,1
"KY","21233","CORN",1,1
"KY","21233","SOYBEANS",1,1
"LA","22069","CORN",1,1
"LA","22069","SOYBEANS",1,1
"LA","22073","CORN",1,1
"LA","22073","SOYBEANS",1,1
"LA","22077","CORN",1,NA
"LA","22077","SOYBEANS",1,1
"LA","22123","CORN",1,NA
"LA","22123","SOYBEANS",1,1
"MD","24003","CORN",1,NA
"MD","24003","SOYBEANS",1,NA
"MD","24009","CORN",1,NA
"MD","24009","SOYBEANS",1,NA
"MD","24017","CORN",1,1
"MD","24017","SOYBEANS",1,1
"MD","24033","CORN",1,NA
"MD","24033","SOYBEANS",1,1
"MD","24037","CORN",1,1
"MD","24037","SOYBEANS",1,1
"MI","26035","CORN",1,NA
"MI","26035","OATS",1,NA
"MI","26069","CORN",1,1
"MI","26069","OATS",1,1
"MI","26089","CORN",1,1
"MI","26089","OATS",1,NA
"MI","26119","CORN",1,NA
"MI","26119","SOYBEANS",1,NA
"MI","26125","CORN",1,NA
"MI","26125","SOYBEANS",1,NA
"MI","26159","CORN",1,1
"MI","26159","SOYBEANS",1,1
"MI","26163","CORN",1,1
"MI","26163","SOYBEANS",1,1
"MI","26165","CORN",1,1
"MI","26165","OATS",1,1
"MN","27003","CORN",1,1
"MN","27003","SOYBEANS",1,1
"MN","27011","CORN",1,1
"MN","27011","SOYBEANS",1,1
"MN","27013","CORN",1,1
"MN","27013","SOYBEANS",1,1
"MN","27033","CORN",1,1
"MN","27033","SOYBEANS",1,NA
"MN","27035","CORN",1,1
"MN","27035","OATS",1,1
"MN","27043","CORN",1,NA
"MN","27043","SOYBEANS",1,1
"MN","27053","CORN",1,1
"MN","27053","SOYBEANS",1,1
"MN","27059","CORN",1,1
"MN","27059","SOYBEANS",1,1
"MN","27063","CORN",1,NA
"MN","27063","SOYBEANS",1,NA
"MN","27073","CORN",1,1
"MN","27073","SOYBEANS",1,1
"MN","27081","CORN",1,1
"MN","27081","SOYBEANS",1,1
"MN","27083","CORN",1,1
"MN","27083","SOYBEANS",1,1
"MN","27095","CORN",1,1
"MN","27095","SOYBEANS",1,1
"MN","27115","CORN",1,1
"MN","27115","SOYBEANS",1,1
"MN","27117","CORN",1,1
"MN","27117","SOYBEANS",1,1
"MN","27125","CORN",1,1
"MN","27125","SOYBEANS",1,1
"MN","27141","CORN",1,1
"MN","27141","SOYBEANS",1,1
"MN","27161","CORN",1,1
"MN","27161","SOYBEANS",1,1
"MN","27165","CORN",1,NA
"MN","27165","SOYBEANS",1,1
"MS","28003","CORN",1,1
"MS","28003","SOYBEANS",1,1
"MS","28009","CORN",1,1
"MS","28009","SOYBEANS",1,1
"MS","28017","CORN",1,1
"MS","28017","SOYBEANS",1,1
"MS","28057","CORN",1,1
"MS","28057","SOYBEANS",1,1
"MS","28081","CORN",1,1
"MS","28081","SOYBEANS",1,1
"MS","28093","CORN",1,1
"MS","28093","SOYBEANS",1,1
"MS","28097","CORN",1,NA
"MS","28097","COTTON",1,1
"MS","28121","CORN",1,1
"MS","28121","SOYBEANS",1,1
"MS","28139","CORN",1,1
"MS","28139","SOYBEANS",1,1
"MS","28145","CORN",1,1
"MS","28145","SOYBEANS",1,1
"MS","28149","CORN",1,1
"MS","28149","SOYBEANS",1,1
"MS","28155","CORN",1,1
"MS","28155","COTTON",1,NA
"MO","29005","CORN",1,1
"MO","29005","SOYBEANS",1,1
"MO","29009","CORN",1,1
"MO","29009","WHEAT",1,NA
"MO","29013","CORN",1,1
"MO","29013","SOYBEANS",1,1
"MO","29045","CORN",1,1
"MO","29045","SOYBEANS",1,1
"MO","29049","CORN",1,1
"MO","29049","SOYBEANS",1,1
"MO","29063","CORN",1,1
"MO","29063","SOYBEANS",1,1
"MO","29081","CORN",1,1
"MO","29081","SOYBEANS",1,1
"MO","29087","CORN",1,1
"MO","29087","SOYBEANS",1,1
"MO","29125","CORN",1,1
"MO","29125","SOYBEANS",1,1
"MO","29131","CORN",1,1
"MO","29131","SOYBEANS",1,1
"MO","29165","CORN",1,1
"MO","29165","SOYBEANS",1,1
"MO","29171","CORN",1,1
"MO","29171","SOYBEANS",1,1
"MO","29187","CORN",1,NA
"MO","29187","SOYBEANS",1,NA
"MO","29195","CORN",1,1
"MO","29195","SOYBEANS",1,1
"MO","29205","CORN",1,1
"MO","29205","SOYBEANS",1,1
"MO","29211","CORN",1,1
"MO","29211","SOYBEANS",1,1
"MO","29227","CORN",1,1
"MO","29227","SOYBEANS",1,1
"MT","30017","CORN",1,1
"MT","30017","WHEAT",1,1
"NE","31003","CORN",1,1
"NE","31003","SOYBEANS",1,NA
"NE","31011","CORN",1,1
"NE","31011","SOYBEANS",1,1
"NE","31015","CORN",1,1
"NE","31015","SOYBEANS",1,1
"NE","31017","CORN",1,NA
"NE","31017","SOYBEANS",1,NA
"NE","31021","CORN",1,1
"NE","31021","SOYBEANS",1,1
"NE","31037","CORN",1,1
"NE","31037","SOYBEANS",1,1
"NE","31043","CORN",1,1
"NE","31043","SOYBEANS",1,1
"NE","31045","CORN",1,1
"NE","31045","WHEAT",1,1
"NE","31049","CORN",1,1
"NE","31049","WHEAT",1,1
"NE","31053","CORN",1,1
"NE","31053","SOYBEANS",1,1
"NE","31055","CORN",1,1
"NE","31055","SOYBEANS",1,1
"NE","31057","CORN",1,1
"NE","31057","WHEAT",1,1
"NE","31069","CORN",1,1
"NE","31069","WHEAT",1,1
"NE","31071","CORN",1,1
"NE","31071","SOYBEANS",1,1
"NE","31077","CORN",1,1
"NE","31077","SOYBEANS",1,1
"NE","31079","CORN",1,NA
"NE","31079","SOYBEANS",1,NA
"NE","31089","CORN",1,NA
"NE","31089","SOYBEANS",1,NA
"NE","31093","CORN",1,1
"NE","31093","SOYBEANS",1,1
"NE","31103","CORN",1,1
"NE","31103","SOYBEANS",1,1
"NE","31113","CORN",1,1
"NE","31113","SOYBEANS",1,1
"NE","31119","CORN",1,1
"NE","31119","SOYBEANS",1,1
"NE","31121","CORN",1,1
"NE","31121","SOYBEANS",1,1
"NE","31125","CORN",1,1
"NE","31125","SOYBEANS",1,1
"NE","31139","CORN",1,1
"NE","31139","SOYBEANS",1,1
"NE","31143","CORN",1,1
"NE","31143","SOYBEANS",1,1
"NE","31149","CORN",1,NA
"NE","31149","SOYBEANS",1,NA
"NE","31153","CORN",1,1
"NE","31153","SOYBEANS",1,1
"NE","31157","CORN",1,1
"NE","31157","SUGARBEETS",1,NA
"NE","31163","CORN",1,1
"NE","31163","SOYBEANS",1,1
"NE","31167","CORN",1,1
"NE","31167","SOYBEANS",1,1
"NE","31175","CORN",1,NA
"NE","31175","SOYBEANS",1,1
"NE","31177","CORN",1,1
"NE","31177","SOYBEANS",1,1
"NE","31179","CORN",1,1
"NE","31179","SOYBEANS",1,1
"NE","31183","CORN",1,NA
"NE","31183","SOYBEANS",1,NA
"NE","31185","CORN",1,NA
"NE","31185","SOYBEANS",1,1
"NJ","34015","CORN",1,1
"NJ","34015","SOYBEANS",1,1
"NJ","34021","CORN",1,1
"NJ","34021","SOYBEANS",1,1
"NY","36003","CORN",1,1
"NY","36003","OATS",1,NA
"NY","36017","CORN",1,NA
"NY","36017","OATS",1,NA
"NY","36043","CORN",1,NA
"NY","36043","SOYBEANS",1,1
"NY","36045","CORN",1,1
"NY","36045","SOYBEANS",1,1
"NY","36075","CORN",1,1
"NY","36075","SOYBEANS",1,NA
"NY","36107","CORN",1,1
"NY","36107","OATS",1,NA
"NC","37019","CORN",1,1
"NC","37019","SOYBEANS",1,1
"NC","37023","CORN",1,1
"NC","37023","SOYBEANS",1,1
"ND","38045","CORN",1,1
"ND","38045","SOYBEANS",1,1
"ND","38073","CORN",1,NA
"ND","38073","SOYBEANS",1,1
"ND","38075","CORN",1,1
"ND","38075","SOYBEANS",1,1
"ND","38081","CORN",1,1
"ND","38081","SOYBEANS",1,1
"OH","39009","CORN",1,1
"OH","39009","SOYBEANS",1,1
"OH","39025","CORN",1,1
"OH","39025","SOYBEANS",1,1
"OH","39053","CORN",1,1
"OH","39053","SOYBEANS",1,1
"OH","39059","CORN",1,NA
"OH","39059","SOYBEANS",1,NA
"OH","39061","CORN",1,1
"OH","39061","SOYBEANS",1,1
"OH","39073","CORN",1,1
"OH","39073","SOYBEANS",1,1
"OH","39079","CORN",1,1
"OH","39079","SOYBEANS",1,1
"OH","39087","CORN",1,1
"OH","39087","SOYBEANS",1,1
"OH","39105","CORN",1,1
"OH","39105","SOYBEANS",1,NA
"OH","39115","CORN",1,1
"OH","39115","SOYBEANS",1,NA
"OH","39131","CORN",1,NA
"OH","39131","SOYBEANS",1,1
"OK","40135","CORN",1,NA
"OK","40135","SOYBEANS",1,NA
"PA","42105","CORN",1,NA
"PA","42105","OATS",1,NA
"PA","42117","CORN",1,1
"PA","42117","OATS",1,NA
"SC","45015","CORN",1,1
"SC","45015","SOYBEANS",1,1
"SC","45043","CORN",1,1
"SC","45043","SOYBEANS",1,1
"SC","45063","CORN",1,1
"SC","45063","SOYBEANS",1,1
"SC","45081","CORN",1,1
"SC","45081","WHEAT",1,NA
"SD","46027","CORN",1,1
"SD","46027","SOYBEANS",1,1
"SD","46031","CORN",1,1
"SD","46031","OATS",1,1
"SD","46045","CORN",1,1
"SD","46045","SOYBEANS",1,1
"SD","46049","CORN",1,1
"SD","46049","SOYBEANS",1,1
"SD","46073","CORN",1,1
"SD","46073","SOYBEANS",1,1
"SD","46099","CORN",1,1
"SD","46099","SOYBEANS",1,1
"SD","46101","CORN",1,1
"SD","46101","SOYBEANS",1,NA
"SD","46109","CORN",1,1
"SD","46109","SOYBEANS",1,NA
"SD","46111","CORN",1,1
"SD","46111","SOYBEANS",1,1
"SD","46127","CORN",1,1
"SD","46127","SOYBEANS",1,1
"SD","46129","CORN",1,1
"SD","46129","SOYBEANS",1,1
"SD","46137","CORN",1,1
"SD","46137","WHEAT",1,1
"TN","47005","CORN",1,1
"TN","47005","SOYBEANS",1,1
"TN","47021","CORN",1,1
"TN","47021","SOYBEANS",1,1
"TN","47039","CORN",1,1
"TN","47039","SOYBEANS",1,1
"TN","47055","CORN",1,1
"TN","47055","SOYBEANS",1,1
"TN","47071","CORN",1,1
"TN","47071","SOYBEANS",1,1
"TN","47081","CORN",1,NA
"TN","47081","SOYBEANS",1,1
"TN","47085","CORN",1,NA
"TN","47085","SOYBEANS",1,NA
"TN","47109","CORN",1,1
"TN","47109","SOYBEANS",1,1
"TN","47115","CORN",1,1
"TN","47115","SOYBEANS",1,1
"TN","47159","CORN",1,1
"TN","47159","TOBACCO",1,NA
"TN","47161","CORN",1,1
"TN","47161","SOYBEANS",1,1
"TN","47181","CORN",1,1
"TN","47181","SOYBEANS",1,1
"TN","47185","CORN",1,1
"TN","47185","SOYBEANS",1,1
"TN","47187","CORN",1,NA
"TN","47187","SOYBEANS",1,1
"TX","48051","CORN",1,1
"TX","48051","COTTON",1,1
"TX","48089","CORN",1,1
"TX","48089","COTTON",1,1
"TX","48293","CORN",1,1
"TX","48293","WHEAT",1,1
"VA","51067","CORN",1,1
"VA","51067","WHEAT",1,1
"VA","51069","CORN",1,1
"VA","51069","SOYBEANS",1,1
"VA","51109","CORN",1,1
"VA","51109","SOYBEANS",1,1
"VA","51127","CORN",1,NA
"VA","51127","SOYBEANS",1,NA
"VA","51177","CORN",1,1
"VA","51177","SOYBEANS",1,1
"VA","51179","CORN",1,NA
"VA","51179","SOYBEANS",1,NA
"WA","53025","CORN",1,NA
"WA","53025","WHEAT",1,1
"WA","53077","CORN",1,NA
"WA","53077","WHEAT",1,1
"WV","54003","CORN",1,1
"WV","54003","WHEAT",1,NA
"WI","55057","CORN",1,1
"WI","55057","WHEAT",1,1
"WI","55079","CORN",1,NA
"WI","55079","SOYBEANS",1,NA
"WI","55099","CORN",1,1
"WI","55099","OATS",1,NA
"WI","55113","CORN",1,1
"WI","55113","SOYBEANS",1,1
"WI","55133","CORN",1,1
"WI","55133","SOYBEANS",1,1
"WY","56015","CORN",1,1
"WY","56015","SUGARBEETS",1,NA
"AL","01097","COTTON",1,1
"AL","01097","PEANUTS",1,1
"CA","06031","COTTON",1,1
"CA","06031","WHEAT",1,1
"CA","06047","COTTON",1,1
"CA","06047","WHEAT",1,1
"CA","06107","COTTON",1,1
"CA","06107","WHEAT",1,1
"FL","12013","COTTON",1,1
"FL","12013","PEANUTS",1,1
"FL","12033","COTTON",1,1
"FL","12033","PEANUTS",1,1
"FL","12063","COTTON",1,1
"FL","12063","PEANUTS",1,1
"FL","12113","COTTON",1,1
"FL","12113","PEANUTS",1,1
"GA","13061","COTTON",1,1
"GA","13061","PEANUTS",1,1
"GA","13081","COTTON",1,1
"GA","13081","PEANUTS",1,1
"GA","13235","COTTON",1,1
"GA","13235","PEANUTS",1,1
"OK","40055","COTTON",1,1
"OK","40055","WHEAT",1,1
"OK","40057","COTTON",1,1
"OK","40057","WHEAT",1,1
"OK","40065","COTTON",1,1
"OK","40065","WHEAT",1,1
"OK","40141","COTTON",1,1
"OK","40141","WHEAT",1,1
"TX","48075","COTTON",1,1
"TX","48075","WHEAT",1,1
"TX","48087","COTTON",1,1
"TX","48087","WHEAT",1,1
"TX","48101","COTTON",1,1
"TX","48101","WHEAT",1,1
"TX","48125","COTTON",1,1
"TX","48125","WHEAT",1,1
"TX","48129","COTTON",1,1
"TX","48129","WHEAT",1,1
"TX","48151","COTTON",1,1
"TX","48151","WHEAT",1,1
"TX","48165","COTTON",1,1
"TX","48165","PEANUTS",1,1
"TX","48173","COTTON",1,1
"TX","48173","WHEAT",1,1
"TX","48197","COTTON",1,1
"TX","48197","WHEAT",1,1
"TX","48207","COTTON",1,1
"TX","48207","WHEAT",1,1
"TX","48219","COTTON",1,1
"TX","48219","SORGHUM",1,1
"TX","48253","COTTON",1,1
"TX","48253","WHEAT",1,1
"TX","48275","COTTON",1,1
"TX","48275","WHEAT",1,1
"TX","48307","COTTON",1,1
"TX","48307","WHEAT",1,1
"TX","48353","COTTON",1,1
"TX","48353","WHEAT",1,1
"TX","48391","COTTON",1,1
"TX","48391","SORGHUM",1,1
"TX","48413","COTTON",1,1
"TX","48413","WHEAT",1,1
"TX","48415","COTTON",1,1
"TX","48415","WHEAT",1,1
"TX","48441","COTTON",1,1
"TX","48441","WHEAT",1,1
"TX","48445","COTTON",1,1
"TX","48445","SORGHUM",1,1
"TX","48483","COTTON",1,1
"TX","48483","WHEAT",1,1
"TX","48485","COTTON",1,1
"TX","48485","WHEAT",1,1
"TX","48487","COTTON",1,1
"TX","48487","WHEAT",1,1
"TX","48489","COTTON",1,1
"TX","48489","SORGHUM",1,1
"TX","48501","COTTON",1,1
"TX","48501","PEANUTS",1,1
"OR","41053","OATS",1,NA
"OR","41053","WHEAT",1,1
"OR","41067","OATS",1,NA
"OR","41067","WHEAT",1,1
"OR","41071","OATS",1,NA
"OR","41071","WHEAT",1,1
"TX","48035","OATS",1,1
"TX","48035","WHEAT",1,1
"TX","48049","OATS",1,1
"TX","48049","WHEAT",1,1
"TX","48083","OATS",1,1
"TX","48083","WHEAT",1,1
"WI","55055","OATS",1,NA
"WI","55055","WHEAT",1,1
"KS","20025","SORGHUM",1,1
"KS","20025","WHEAT",1,1
"KS","20033","SORGHUM",1,1
"KS","20033","WHEAT",1,1
"KS","20051","SORGHUM",1,1
"KS","20051","WHEAT",1,1
"KS","20083","SORGHUM",1,1
"KS","20083","WHEAT",1,1
"KS","20195","SORGHUM",1,1
"KS","20195","WHEAT",1,1
"OK","40007","SORGHUM",1,1
"OK","40007","WHEAT",1,1
"OK","40011","SORGHUM",1,1
"OK","40011","WHEAT",1,1
"OK","40025","SORGHUM",1,1
"OK","40025","WHEAT",1,1
"TX","48011","SORGHUM",1,1
"TX","48011","WHEAT",1,1
"TX","48039","SORGHUM",1,1
"TX","48039","SOYBEANS",1,1
"TX","48121","SORGHUM",1,1
"TX","48121","WHEAT",1,1
"TX","48295","SORGHUM",1,1
"TX","48295","WHEAT",1,1
"TX","48359","SORGHUM",1,1
"TX","48359","WHEAT",1,1
"AR","05037","SOYBEANS",1,1
"AR","05037","WHEAT",1,NA
"AR","05075","SOYBEANS",1,NA
"AR","05075","WHEAT",1,NA
"GA","13225","SOYBEANS",1,1
